date,host,algo,numproc,msgsize,hostTime,hostMem,simTime
2015-02-23,barbecue-0,ring_mpi_barrier,52,1138044,3.23,3014956k,0.656059
2015-02-23,barbecue-0,ring_one_barrier,52,1138044,3.07,3014956k,0.642981
2015-02-23,barbecue-0,mvapich2_scatter_dest,52,1138044,3.20,3014956k,0.625118
2015-02-23,barbecue-0,mvapich2,52,1138044,3.19,3014956k,0.625118
2015-02-23,barbecue-0,ompi,52,1138044,4.10,3014692k,0.642720
2015-02-23,barbecue-0,mpich,52,1138044,3.76,3014696k,0.642720
2015-02-23,barbecue-0,impi,52,1138044,4.20,3014956k,0.626169
2015-02-23,barbecue-0,basic_linear,527,223008,650.30,121258948k,20.475587
2015-02-23,barbecue-0,bruck,527,223008,371.59,121258784k,20.475587
2015-02-23,barbecue-0,ring,527,223008,159.15,60615144k,20.652160
2015-02-23,barbecue-0,ring_light_barrier,527,223008,215.80,60615676k,20.690911
2015-02-23,barbecue-0,ring_mpi_barrier,527,223008,130.62,60615736k,20.838645
2015-02-23,barbecue-0,ring_one_barrier,527,223008,167.52,60615380k,20.646165
2015-02-23,barbecue-0,mvapich2_scatter_dest,527,223008,146.27,60962832k,20.533855
2015-02-23,barbecue-0,mvapich2,527,223008,147.12,60963096k,20.533881
2015-02-23,barbecue-0,ompi,527,223008,159.14,60615408k,20.652160
2015-02-23,barbecue-0,mpich,527,223008,170.26,60615408k,20.651764
2015-02-23,barbecue-0,impi,527,223008,141.00,60966248k,20.536935
2015-02-23,barbecue-0,2dmesh,36,1584729,16.60,7911640k,4.097692
2015-02-23,barbecue-0,3dmesh,36,1584729,27.08,20567904k,7.762076
2015-02-23,barbecue-0,basic_linear,36,1584729,2.22,2016888k,0.592096
2015-02-23,barbecue-0,bruck,36,1584729,3.11,2016624k,0.592096
2015-02-23,barbecue-0,rdb,36,1584729,95.28,67979664k,40.935905
2015-02-23,barbecue-0,ring,36,1584729,2.17,2015304k,0.607845
2015-02-23,barbecue-0,ring_light_barrier,36,1584729,2.20,2015304k,0.610057
2015-02-23,barbecue-0,ring_mpi_barrier,36,1584729,2.39,2015304k,0.617020
2015-02-23,barbecue-0,ring_one_barrier,36,1584729,2.20,2015308k,0.608105
2015-02-23,barbecue-0,mvapich2_scatter_dest,36,1584729,2.19,2015304k,0.595801
2015-02-23,barbecue-0,mvapich2,36,1584729,2.45,2015304k,0.595801
2015-02-23,barbecue-0,ompi,36,1584729,2.33,2015308k,0.607845
2015-02-23,barbecue-0,mpich,36,1584729,2.19,2015304k,0.607845
2015-02-23,barbecue-0,impi,36,1584729,2.19,2015304k,0.596849
2015-02-23,barbecue-0,basic_linear,85,1750022,13.49,12366932k,1.568484
2015-02-23,barbecue-0,bruck,85,1750022,12.71,12366932k,1.568484
2015-02-23,barbecue-0,ring,85,1750022,12.50,12357696k,1.606931
2015-02-23,barbecue-0,ring_light_barrier,85,1750022,16.01,12357692k,1.612331
2015-02-23,barbecue-0,ring_mpi_barrier,85,1750022,14.06,12357692k,1.628859
2015-02-23,barbecue-0,ring_one_barrier,85,1750022,13.71,12357692k,1.607191
2015-02-23,barbecue-0,mvapich2_scatter_dest,85,1750022,13.17,12357956k,1.578211
2015-02-23,barbecue-0,mvapich2,85,1750022,12.95,12357956k,1.578211
2015-02-23,barbecue-0,ompi,85,1750022,12.63,12357696k,1.606931
2015-02-23,barbecue-0,mpich,85,1750022,12.45,12357696k,1.606931
2015-02-23,barbecue-0,impi,85,1750022,13.04,12358220k,1.579398
2015-02-23,barbecue-0,2dmesh,135,1032655,359.24,104250896k,25.542093
2015-02-23,barbecue-0,basic_linear,135,1032655,18.91,18414052k,1.476472
2015-02-23,barbecue-0,bruck,135,1032655,19.01,18414048k,1.476472
2015-02-23,barbecue-0,ring,135,1032655,17.18,18390292k,1.538080
2015-02-23,barbecue-0,ring_light_barrier,135,1032655,17.09,18390288k,1.546733
2015-02-23,barbecue-0,ring_mpi_barrier,135,1032655,18.88,18390288k,1.580740
2015-02-23,barbecue-0,ring_one_barrier,135,1032655,17.08,18390288k,1.538405
2015-02-23,barbecue-0,mvapich2_scatter_dest,135,1032655,18.22,18390816k,1.491759
2015-02-23,barbecue-0,mvapich2,135,1032655,17.92,18390816k,1.491758
2015-02-23,barbecue-0,ompi,135,1032655,17.33,18390288k,1.538080
2015-02-23,barbecue-0,mpich,135,1032655,17.33,18390288k,1.538080
2015-02-23,barbecue-0,impi,135,1032655,17.97,18391080k,1.493150
2015-02-23,barbecue-0,2dmesh,50,1476905,49.64,16293520k,8.907478
2015-02-23,barbecue-0,3dmesh,50,1476905,120.78,56908260k,22.199688
2015-02-23,barbecue-0,basic_linear,50,1476905,3.81,3618440k,0.772393
2015-02-23,barbecue-0,bruck,50,1476905,4.01,3618180k,0.772393
2015-02-23,barbecue-0,ring,50,1476905,3.75,3615536k,0.794627
2015-02-23,barbecue-0,ring_light_barrier,50,1476905,3.69,3615536k,0.797750
2015-02-23,barbecue-0,ring_mpi_barrier,50,1476905,3.82,3615536k,0.807446
2015-02-23,barbecue-0,ring_one_barrier,50,1476905,3.72,3615536k,0.794887
2015-02-23,barbecue-0,mvapich2_scatter_dest,50,1476905,3.85,3615536k,0.777951
2015-02-23,barbecue-0,mvapich2,50,1476905,3.85,3615536k,0.777951
2015-02-23,barbecue-0,ompi,50,1476905,3.75,3615536k,0.794627
2015-02-23,barbecue-0,mpich,50,1476905,3.68,3615540k,0.794627
2015-02-23,barbecue-0,impi,50,1476905,3.85,3615540k,0.779001
2015-02-23,barbecue-0,basic_linear,826,97064,1910.09,130258140k,19.357277
2015-02-23,barbecue-0,bruck,826,97064,1262.27,130257952k,19.357277
2015-02-23,graphite-1-0,2dmesh,238,343933,305.79,119104756k,17.057170
2015-02-23,graphite-1-0,basic_linear,238,343933,21.29,19111036k,0.869926
2015-02-23,graphite-1-0,bruck,238,343933,21.12,19111120k,0.869926
2015-02-23,graphite-1-0,ring,238,343933,17.92,19037812k,0.979246
2015-02-23,graphite-1-0,ring_light_barrier,238,343933,18.40,19037808k,0.994599
2015-02-23,graphite-1-0,ring_mpi_barrier,238,343933,19.50,19037812k,1.057107
2015-02-23,graphite-1-0,ring_one_barrier,238,343933,17.92,19037812k,0.979571
2015-02-23,graphite-1-0,mvapich2_scatter_dest,238,343933,18.53,19038604k,0.897256
2015-02-23,graphite-1-0,mvapich2,238,343933,18.54,19038600k,0.897256
2015-02-23,graphite-1-0,ompi,238,343933,17.95,19037812k,0.979246
2015-02-23,graphite-1-0,mpich,238,343933,18.23,19037812k,0.979246
2015-02-23,graphite-1-0,impi,238,343933,18.63,19039396k,0.898668
2015-02-23,graphite-1-0,2dmesh,80,766423,46.84,22105024k,7.454266
2015-02-23,graphite-1-0,3dmesh,80,766423,75.45,63540160k,13.304397
2015-02-23,graphite-1-0,basic_linear,80,766423,5.67,4808608k,0.646303
2015-02-23,graphite-1-0,bruck,80,766423,5.79,4808604k,0.646303
2015-02-23,graphite-1-0,ring,80,766423,5.65,4800160k,0.682434
2015-02-23,graphite-1-0,ring_light_barrier,80,766423,5.70,4800156k,0.687508
2015-02-23,graphite-1-0,ring_mpi_barrier,80,766423,5.79,4800156k,0.703060
2015-02-23,graphite-1-0,ring_one_barrier,80,766423,5.67,4800160k,0.682694
2015-02-23,graphite-1-0,mvapich2_scatter_dest,80,766423,5.64,4800424k,0.655104
2015-02-23,graphite-1-0,mvapich2,80,766423,5.55,4800420k,0.655104
2015-02-23,graphite-1-0,ompi,80,766423,5.66,4800156k,0.682434
2015-02-23,graphite-1-0,mpich,80,766423,5.65,4800160k,0.682434
2015-02-23,graphite-1-0,impi,80,766423,5.56,4800684k,0.656290
2015-02-23,graphite-1-0,basic_linear,888,95241,355.78,147760284k,21.119315
2015-02-23,graphite-1-0,bruck,888,95241,410.27,147760412k,21.119315
2015-02-23,graphite-2-0,2dmesh,3,594939,0.22,25544k,0.058041
2015-02-23,graphite-2-0,3dmesh,3,594939,0.21,21844k,0.013618
2015-02-23,graphite-2-0,basic_linear,3,594939,0.19,14980k,0.013155
2015-02-23,graphite-2-0,bruck,3,594939,0.19,14984k,0.013155
2015-02-23,graphite-2-0,rdb,3,594939,0.22,28976k,0.070177
2015-02-23,graphite-2-0,ring,3,594939,0.19,14980k,0.013618
2015-02-23,graphite-2-0,ring_light_barrier,3,594939,0.20,14980k,0.013684
2015-02-23,graphite-2-0,ring_mpi_barrier,3,594939,0.19,14980k,0.014009
2015-02-23,graphite-2-0,ring_one_barrier,3,594939,0.20,14984k,0.013749
2015-02-23,graphite-2-0,mvapich2_scatter_dest,3,594939,0.19,14980k,0.013155
2015-02-23,graphite-2-0,ompi,3,594939,0.20,14980k,0.013618
2015-02-23,graphite-2-0,mpich,3,594939,0.20,14984k,0.013618
2015-02-23,graphite-2-0,impi,3,594939,0.20,14980k,0.013546
2015-02-23,graphite-2-0,2dmesh,380,140073,378.93,139525616k,13.075029
2015-02-23,graphite-2-0,basic_linear,380,140073,63.10,39667776k,5.885114
2015-02-23,graphite-2-0,bruck,380,140073,62.97,39667784k,5.885114
2015-02-23,graphite-2-0,ring,380,140073,56.38,19819768k,5.992392
2015-02-23,graphite-2-0,ring_light_barrier,380,140073,57.03,19819768k,6.031918
2015-02-23,graphite-2-0,ring_mpi_barrier,380,140073,50.25,19819800k,6.100747
2015-02-23,graphite-2-0,ring_one_barrier,380,140073,60.51,19819724k,5.993521
2015-02-23,graphite-2-0,mvapich2_scatter_dest,380,140073,54.78,19977644k,5.921137
2015-02-23,graphite-2-0,mvapich2,380,140073,55.25,19977636k,5.921137
2015-02-23,graphite-2-0,ompi,380,140073,56.91,19819772k,5.992391
2015-02-23,graphite-2-0,mpich,380,140073,56.69,19819772k,5.992391
2015-02-23,graphite-2-0,impi,380,140073,55.42,19979088k,5.923784
2015-02-23,graphite-2-0,2dmesh,16,1937224,2.75,1613620k,1.615550
2015-02-23,graphite-2-0,3dmesh,16,1937224,2.98,2551876k,1.242140
2015-02-23,graphite-2-0,basic_linear,16,1937224,0.95,493728k,0.310419
2015-02-23,graphite-2-0,bruck,16,1937224,1.15,493728k,0.310419
2015-02-23,graphite-2-0,pair,16,1937224,0.97,493468k,0.316904
2015-02-23,graphite-2-0,rdb,16,1937224,7.99,8242396k,4.961146
2015-02-23,graphite-2-0,ring,16,1937224,1.02,493468k,0.316904
2015-02-23,graphite-2-0,ring_light_barrier,16,1937224,1.16,493464k,0.317815
2015-02-23,graphite-2-0,ring_mpi_barrier,16,1937224,1.15,493468k,0.319962
2015-02-23,graphite-2-0,ring_one_barrier,16,1937224,0.98,493468k,0.317099
2015-02-23,graphite-2-0,mvapich2_scatter_dest,16,1937224,0.98,493728k,0.311809
2015-02-23,graphite-2-0,mvapich2,16,1937224,1.05,493736k,0.311809
2015-02-23,graphite-2-0,ompi,16,1937224,1.16,493468k,0.316904
2015-02-23,graphite-2-0,mpich,16,1937224,1.15,493464k,0.316904
2015-02-23,graphite-2-0,impi,16,1937224,1.03,493732k,0.312527
2015-02-23,graphite-2-0,basic_linear,239,388494,27.15,21757356k,0.986721
2015-02-23,graphite-2-0,bruck,239,388494,26.38,21757844k,0.986721
2015-02-23,graphite-2-0,ring,239,388494,22.84,21683624k,1.096504
2015-02-23,graphite-2-0,ring_light_barrier,239,388494,22.94,21683628k,1.111922
2015-02-23,graphite-2-0,ring_mpi_barrier,239,388494,24.77,21683624k,1.174549
2015-02-23,graphite-2-0,ring_one_barrier,239,388494,22.67,21683628k,1.096829
2015-02-23,graphite-2-0,mvapich2_scatter_dest,239,388494,23.34,21684420k,1.014051
2015-02-23,graphite-2-0,mvapich2,239,388494,23.33,21684420k,1.014051
2015-02-23,graphite-2-0,ompi,239,388494,22.41,21683624k,1.096504
2015-02-23,graphite-2-0,mpich,239,388494,22.45,21683632k,1.096504
2015-02-23,graphite-2-0,impi,239,388494,23.20,21685212k,1.015462
2015-02-23,graphite-2-0,basic_linear,635,121530,217.53,96228604k,15.605345
2015-02-23,graphite-2-0,bruck,635,121530,212.80,96228652k,15.605345
2015-02-23,graphite-3-0,basic_linear,23,576348,1.08,307412k,0.135713
2015-02-23,graphite-3-0,bruck,23,576348,1.12,307412k,0.135713
2015-02-23,graphite-3-0,rdb,23,576348,7.66,6339544k,4.938263
2015-02-23,graphite-3-0,ring,23,576348,1.05,307148k,0.145441
2015-02-23,graphite-3-0,ring_light_barrier,23,576348,1.07,307148k,0.146807
2015-02-23,graphite-3-0,ring_mpi_barrier,23,576348,1.09,307148k,0.150581
2015-02-23,graphite-3-0,ring_one_barrier,23,576348,1.07,307148k,0.145701
2015-02-23,graphite-3-0,mvapich2_scatter_dest,23,576348,1.09,307144k,0.138029
2015-02-23,graphite-3-0,mvapich2,23,576348,1.08,307144k,0.138029
2015-02-23,graphite-3-0,ompi,23,576348,1.07,307148k,0.145441
2015-02-23,graphite-3-0,mpich,23,576348,1.13,307148k,0.145441
2015-02-23,graphite-3-0,impi,23,576348,1.08,307148k,0.138944
2015-02-23,graphite-3-0,2dmesh,494,16767,109.04,33461780k,2.659767
2015-02-23,graphite-3-0,basic_linear,494,16767,68.78,8337132k,1.352142
2015-02-23,graphite-3-0,bruck,494,16767,70.67,8337056k,1.352142
2015-02-23,graphite-3-0,ring,494,16767,234.11,4020676k,1.388207
2015-02-23,graphite-3-0,ring_light_barrier,494,16767,205.91,4020676k,1.372915
2015-02-23,graphite-3-0,ring_mpi_barrier,494,16767,69.23,4020840k,1.497125
2015-02-23,graphite-3-0,ring_one_barrier,494,16767,137.64,4020676k,1.409172
2015-02-23,graphite-3-0,mvapich2_scatter_dest,494,16767,167.96,4047604k,1.371892
2015-02-23,graphite-3-0,mvapich2,494,16767,168.96,4047608k,1.371892
2015-02-23,graphite-3-0,ompi,494,16767,234.74,4020676k,1.388207
2015-02-23,graphite-3-0,mpich,494,16767,69.86,8337588k,1.352142
2015-02-23,graphite-3-0,impi,494,16767,176.59,4050808k,1.373881
2015-02-23,graphite-3-0,2dmesh,204,17987,17.92,4424840k,0.764593
2015-02-23,graphite-3-0,basic_linear,204,17987,9.13,1522856k,0.039113
2015-02-23,graphite-3-0,bruck,204,17987,9.19,1521712k,0.039113
2015-02-23,graphite-3-0,rdb,204,17987,141.64,106351808k,9.955531
2015-02-23,graphite-3-0,ring,204,17987,7.17,746260k,0.072440
2015-02-23,graphite-3-0,ring_light_barrier,204,17987,13.13,746264k,0.085283
2015-02-23,graphite-3-0,ring_mpi_barrier,204,17987,8.84,746416k,0.131697
2015-02-23,graphite-3-0,ring_one_barrier,204,17987,8.74,746416k,0.224994
2015-02-23,graphite-3-0,mvapich2_scatter_dest,204,17987,7.31,757616k,0.047362
2015-02-23,graphite-3-0,mvapich2,204,17987,7.75,757612k,0.047362
2015-02-23,graphite-3-0,ompi,204,17987,7.03,746260k,0.072440
2015-02-23,graphite-3-0,mpich,204,17987,9.30,1522780k,0.039113
2015-02-23,graphite-3-0,impi,204,17987,17.74,758408k,0.079190
2015-02-23,graphite-3-0,2dmesh,65,30728,3.72,663520k,0.320628
2015-02-23,graphite-3-0,basic_linear,65,30728,2.38,266616k,0.021142
2015-02-23,graphite-3-0,bruck,65,30728,2.39,266616k,0.021142
2015-02-23,graphite-3-0,rdb,65,30728,9.77,8254728k,2.555200
2015-02-23,graphite-3-0,ring,65,30728,1.99,138308k,0.031536
2015-02-23,graphite-3-0,ring_light_barrier,65,30728,2.30,138576k,0.035635
2015-02-23,graphite-3-0,ring_mpi_barrier,65,30728,2.50,138708k,0.047080
2015-02-23,graphite-3-0,ring_one_barrier,65,30728,2.45,138580k,0.063881
2015-02-23,graphite-3-0,mvapich2_scatter_dest,65,30728,2.24,144648k,0.023782
2015-02-23,graphite-3-0,mvapich2,65,30728,2.24,144648k,0.023782
2015-02-23,graphite-3-0,ompi,65,30728,2.23,138308k,0.031536
2015-02-23,graphite-3-0,mpich,65,30728,2.36,266620k,0.021142
2015-02-23,graphite-3-0,impi,65,30728,2.60,144644k,0.024969
2015-02-23,graphite-3-0,2dmesh,3,1756499,0.25,56168k,0.169550
2015-02-23,graphite-3-0,3dmesh,3,1756499,0.25,45872k,0.038398
2015-02-23,graphite-3-0,basic_linear,3,1756499,0.21,25016k,0.037935
2015-02-23,graphite-3-0,bruck,3,1756499,0.21,25016k,0.037935
2015-02-23,graphite-3-0,rdb,3,1756499,0.28,66196k,0.204477
2015-02-23,graphite-3-0,ring,3,1756499,0.22,25016k,0.038398
2015-02-23,graphite-3-0,ring_light_barrier,3,1756499,0.21,25016k,0.038464
2015-02-23,graphite-3-0,ring_mpi_barrier,3,1756499,0.21,25016k,0.038789
2015-02-23,graphite-3-0,ring_one_barrier,3,1756499,0.21,25016k,0.038529
2015-02-23,graphite-3-0,mvapich2_scatter_dest,3,1756499,0.21,25016k,0.037935
2015-02-23,graphite-3-0,ompi,3,1756499,0.22,25016k,0.038398
2015-02-23,graphite-3-0,mpich,3,1756499,0.21,25016k,0.038398
2015-02-23,graphite-3-0,impi,3,1756499,0.21,25276k,0.038326
2015-02-23,graphite-3-0,basic_linear,197,223148,19.92,16932828k,0.467104
2015-02-23,graphite-3-0,bruck,197,223148,20.02,16932828k,0.467104
2015-02-23,graphite-3-0,ring,197,223148,14.81,8512020k,0.579316
2015-02-23,graphite-3-0,ring_light_barrier,197,223148,15.11,8512548k,0.592002
2015-02-23,graphite-3-0,ring_mpi_barrier,197,223148,18.37,8512440k,0.636486
2015-02-23,graphite-3-0,ring_one_barrier,197,223148,17.87,8512200k,0.579642
2015-02-23,graphite-3-0,mvapich2_scatter_dest,197,223148,15.54,8641640k,0.495301
2015-02-23,graphite-3-0,mvapich2,197,223148,15.14,8641908k,0.495301
2015-02-23,graphite-3-0,ompi,197,223148,15.01,8512016k,0.579316
2015-02-23,graphite-3-0,mpich,197,223148,14.83,8512020k,0.579316
2015-02-23,graphite-3-0,impi,197,223148,15.18,8642264k,0.496704
2015-02-23,graphite-3-0,basic_linear,116,784421,12.72,10336304k,0.962687
2015-02-23,graphite-3-0,bruck,116,784421,13.22,10336568k,0.962687
2015-02-23,graphite-3-0,ring,116,784421,12.62,10318620k,1.015494
2015-02-23,graphite-3-0,ring_light_barrier,116,784421,12.76,10318616k,1.022910
2015-02-23,graphite-3-0,ring_mpi_barrier,116,784421,12.84,10318624k,1.050876
2015-02-23,graphite-3-0,ring_one_barrier,116,784421,12.78,10318624k,1.015819
2015-02-23,graphite-3-0,mvapich2_scatter_dest,116,784421,12.50,10318880k,0.975657
2015-02-23,graphite-3-0,mvapich2,116,784421,12.42,10318880k,0.975657
2015-02-23,graphite-3-0,ompi,116,784421,12.53,10318616k,1.015494
2015-02-23,graphite-3-0,mpich,116,784421,12.50,10318620k,1.015494
2015-02-23,graphite-3-0,impi,116,784421,12.57,10319148k,0.976915
2015-02-23,graphite-3-0,basic_linear,122,750038,13.49,10931680k,0.968513
2015-02-23,graphite-3-0,bruck,122,750038,13.63,10932204k,0.968513
2015-02-23,graphite-3-0,ring,122,750038,13.28,10912672k,1.024099
2015-02-23,graphite-3-0,ring_light_barrier,122,750038,13.07,10912672k,1.031906
2015-02-23,graphite-3-0,ring_mpi_barrier,122,750038,13.51,10912672k,1.061965
2015-02-23,graphite-3-0,ring_one_barrier,122,750038,13.51,10912668k,1.024424
2015-02-23,graphite-3-0,mvapich2_scatter_dest,122,750038,13.40,10912932k,0.982409
2015-02-23,graphite-3-0,mvapich2,122,750038,13.53,10912936k,0.982409
2015-02-23,graphite-3-0,ompi,122,750038,13.31,10912672k,1.024099
2015-02-23,graphite-3-0,mpich,122,750038,13.41,10912672k,1.024099
2015-02-23,graphite-3-0,impi,122,750038,13.11,10913460k,0.983668
2015-02-23,graphite-3-0,2dmesh,42,1332411,17.18,9017936k,4.708428
2015-02-23,graphite-3-0,basic_linear,42,1332411,3.41,2306596k,0.583171
2015-02-23,graphite-3-0,bruck,42,1332411,3.50,2306596k,0.583171
2015-02-23,graphite-3-0,ring,42,1332411,3.41,2304744k,0.601700
2015-02-23,graphite-3-0,ring_light_barrier,42,1332411,3.46,2304748k,0.604302
2015-02-23,graphite-3-0,ring_mpi_barrier,42,1332411,3.40,2305012k,0.612436
2015-02-23,graphite-3-0,ring_one_barrier,42,1332411,3.38,2305012k,0.601960
2015-02-23,graphite-3-0,mvapich2_scatter_dest,42,1332411,3.47,2305012k,0.587803
2015-02-23,graphite-3-0,mvapich2,42,1332411,3.35,2305012k,0.587803
2015-02-23,graphite-3-0,ompi,42,1332411,3.24,2304748k,0.601700
2015-02-23,graphite-3-0,mpich,42,1332411,3.40,2304748k,0.601700
2015-02-23,graphite-3-0,impi,42,1332411,3.36,2305008k,0.588852
2015-02-23,graphite-3-0,basic_linear,542,120902,149.54,69732900k,11.715365
2015-02-23,graphite-3-0,bruck,542,120902,136.40,69732768k,11.715365
2015-02-23,graphite-4-0,basic_linear,503,92657,97.68,46108372k,7.754309
2015-02-23,graphite-4-0,bruck,503,92657,97.91,46108328k,7.754309
2015-02-23,griffon-91-0,3dmesh,12,454420,0.68,350084k,0.215127
2015-02-23,griffon-91-0,basic_linear,12,454420,0.32,73144k,0.053782
2015-02-23,griffon-91-0,bruck,12,454420,0.32,73144k,0.053782
2015-02-23,griffon-91-0,rdb,12,454420,1.20,754792k,1.017456
2015-02-23,griffon-91-0,ring,12,454420,0.33,73144k,0.058414
2015-02-23,griffon-91-0,ring_light_barrier,12,454420,0.32,73140k,0.059065
2015-02-23,griffon-91-0,ring_one_barrier,12,454420,0.33,73144k,0.058609
2015-02-23,griffon-91-0,mvapich2_scatter_dest,12,454420,0.33,73144k,0.054708
2015-02-23,griffon-91-0,mvapich2,12,454420,0.32,73144k,0.054708
2015-02-23,griffon-91-0,ompi,12,454420,0.32,73148k,0.058414
2015-02-23,griffon-91-0,mpich,12,454420,0.33,73140k,0.058414
2015-02-23,griffon-91-0,impi,12,454420,0.33,73144k,0.055426
2015-02-23,griffon-91-0,2dmesh,36,52305,1.11,265224k,0.135020
2015-02-23,griffon-91-0,3dmesh,36,52305,1.40,688224k,0.259328
2015-02-23,griffon-91-0,basic_linear,36,52305,0.81,141472k,0.019802
2015-02-23,griffon-91-0,bruck,36,52305,0.80,141476k,0.019802
2015-02-23,griffon-91-0,rdb,36,52305,3.36,2252948k,1.355147
2015-02-23,griffon-91-0,ring,36,52305,0.75,77324k,0.029140
2015-02-23,griffon-91-0,ring_light_barrier,36,52305,0.74,77588k,0.031351
2015-02-23,griffon-91-0,ring_mpi_barrier,36,52305,0.79,77584k,0.037097
2015-02-23,griffon-91-0,ring_one_barrier,36,52305,0.77,77584k,0.048686
2015-02-23,griffon-91-0,mvapich2_scatter_dest,36,52305,0.81,83132k,0.021999
2015-02-23,griffon-91-0,mvapich2,36,52305,0.79,83128k,0.021999
2015-02-23,griffon-91-0,ompi,36,52305,0.73,77328k,0.029140
2015-02-23,griffon-91-0,mpich,36,52305,0.75,77324k,0.029140
2015-02-23,griffon-91-0,impi,36,52305,0.83,83128k,0.023019
2015-02-23,griffon-91-0,2dmesh,4,249446,0.14,19480k,0.016891
2015-02-23,griffon-91-0,3dmesh,4,249446,0.15,21328k,0.008558
2015-02-23,griffon-91-0,basic_linear,4,249446,0.14,16576k,0.008558
2015-02-23,griffon-91-0,bruck,4,249446,0.14,16576k,0.008558
2015-02-23,griffon-91-0,pair,4,249446,0.14,14732k,0.009709
2015-02-23,griffon-91-0,rdb,4,249446,0.16,29248k,0.032856
2015-02-23,griffon-91-0,ring,4,249446,0.14,14732k,0.009709
2015-02-23,griffon-91-0,ring_light_barrier,4,249446,0.14,14992k,0.009839
2015-02-23,griffon-91-0,ring_mpi_barrier,4,249446,0.14,14468k,0.010229
2015-02-23,griffon-91-0,ring_one_barrier,4,249446,0.14,14464k,0.009839
2015-02-23,griffon-91-0,mvapich2_scatter_dest,4,249446,0.14,17628k,0.008558
2015-02-23,griffon-91-0,mvapich2,4,249446,0.14,17632k,0.008558
2015-02-23,griffon-91-0,ompi,4,249446,0.14,14728k,0.009709
2015-02-23,griffon-91-0,mpich,4,249446,0.14,14728k,0.009709
2015-02-23,griffon-91-0,impi,4,249446,0.15,17636k,0.008949
2015-02-23,griffon-91-0,basic_linear,23,196433,0.66,208416k,0.046672
